Tag.applicationname,Tag.cvsappid,Routes.AddressPrefix,Location
,APM0014882,172.16.0.0/12,centralus
,APM0014959,172.16.0.0/12,centralus
,APM0014976,172.16.0.0/12,centralus
,APM0014979,172.16.0.0/12,centralus
,APM0015147,172.16.0.0/12,centralus
,APM0015151,172.16.0.0/12,centralus
,APM0015416,172.16.0.0/12,centralus
,APM0015425,172.16.0.0/12,centralus
,APM0015478,172.16.0.0/12,centralus
,APM0015532,172.16.0.0/12,centralus
,APM0015535,172.16.0.0/12,centralus
,APM0015536,172.16.0.0/12,centralus
,APM0015694,172.16.0.0/12,centralus
,APM0015701,172.16.0.0/12,centralus
,APM0015719,172.16.0.0/12,centralus
,APM0015849,172.16.0.0/12,centralus
,apm0015867,172.16.0.0/12,centralus
,APM0015923,172.16.0.0/12,centralus
,APM0015931,172.16.0.0/12,centralus
,APM0015952,172.16.0.0/12,centralus
,APM0015967,172.16.0.0/12,centralus
,APM0015979,172.16.0.0/12,centralus
,APM0016059,172.16.0.0/12,centralus
,APM0016068,172.16.0.0/12,centralus
,APM0016077,172.16.0.0/12,centralus
,APM0016118,172.16.0.0/12,centralus
,APM0016168,172.16.0.0/12,centralus
,APM0016315,172.16.0.0/12,centralus
,APM0016318,172.16.0.0/12,centralus
,APM0016360,172.16.0.0/12,centralus
,APM0016387,172.16.0.0/12,centralus
,APM0016413,172.16.0.0/12,centralus
,APM0016572,172.16.0.0/12,centralus
,APM0016591,172.16.0.0/12,centralus
,APM0016765,172.16.0.0/12,centralus
,apm0016783,172.16.0.0/12,centralus
,APM0017058,172.16.0.0/12,centralus
,APM0017132,172.16.0.0/12,centralus
,APM0017166,172.16.0.0/12,centralus
,APM0017355,172.16.0.0/12,centralus
,APM0017390,172.16.0.0/12,centralus
,APM0017825,172.16.0.0/12,centralus
,APM0017960,172.16.0.0/12,centralus
,APM0001384,172.18.0.0/16,centralus
,APM0001385,172.18.0.0/16,centralus
,APM0001447,172.18.0.0/16,centralus
,APM0001684,172.18.0.0/16,centralus
,APM0001865,172.18.0.0/16,centralus
,APM0002002,172.18.0.0/16,centralus
,APM0003045,172.18.0.0/16,centralus
,APM0003108,172.18.0.0/16,centralus
,APM0003111,172.18.0.0/16,centralus
,APM0003585,172.18.0.0/16,centralus
,APM0003714,172.18.0.0/16,centralus
,APM0005335,172.18.0.0/16,centralus
,APM0005506,172.18.0.0/16,centralus
,APM0006849,172.18.0.0/16,centralus
,APM0007588,172.18.0.0/16,centralus
,APM0008675,172.18.0.0/16,centralus
,APM0009112,172.18.0.0/16,centralus
,APM0009775,172.18.0.0/16,centralus
,APM0010174,172.18.0.0/16,centralus
,APM0010763,172.18.0.0/16,centralus
,APM0010841,172.18.0.0/16,centralus
,APM0011070,172.18.0.0/16,centralus
,APM0011813,172.18.0.0/16,centralus
,APM0011867,172.18.0.0/16,centralus
,APM0013885,172.18.0.0/16,centralus
,,198.187.64.0/18,centralus
,APM0001461,198.187.64.0/18,centralus
,APM0001629,198.187.64.0/18,centralus
,APM0001829,198.187.64.0/18,centralus
,APM0002712,198.187.64.0/18,centralus
,APM0003288,198.187.64.0/18,centralus
,APM0003729,198.187.64.0/18,centralus
,APM0005299,198.187.64.0/18,centralus
,APM0006045,198.187.64.0/18,centralus
,APM0007975,198.187.64.0/18,centralus
,APM0008014,198.187.64.0/18,centralus
,APM0008253,198.187.64.0/18,centralus
,APM0008294,198.187.64.0/18,centralus
,APM0008512,198.187.64.0/18,centralus
,APM0008905,198.187.64.0/18,centralus
,APM0009041,198.187.64.0/18,centralus
,APM0009085,198.187.64.0/18,centralus
,APM0009332,198.187.64.0/18,centralus
,apm0010890,198.187.64.0/18,centralus
,APM0010906,198.187.64.0/18,centralus
,APM0010931,198.187.64.0/18,centralus
,APM0012016,198.187.64.0/18,centralus
,APM0012511,198.187.64.0/18,centralus
,APM0012811,198.187.64.0/18,centralus
,APM0012882,198.187.64.0/18,centralus
,APM0012929,198.187.64.0/18,centralus
,APM0013406,198.187.64.0/18,centralus
,APM0013436,198.187.64.0/18,centralus
,APM0013445,198.187.64.0/18,centralus
,APM0013605,198.187.64.0/18,centralus
,APM0013664,198.187.64.0/18,centralus
,APM0014021,198.187.64.0/18,centralus
,APM0014554,198.187.64.0/18,centralus
,APM0014569,198.187.64.0/18,centralus
,APM0014608,198.187.64.0/18,centralus
,APM0014609,198.187.64.0/18,centralus
,APM0014690,198.187.64.0/18,centralus
,APM0014788,198.187.64.0/18,centralus
,APM0014791,198.187.64.0/18,centralus
,APM0014813,198.187.64.0/18,centralus
,APM0014818,198.187.64.0/18,centralus
,APM0014840,198.187.64.0/18,centralus
,APM0014871,198.187.64.0/18,centralus
,APM0014882,198.187.64.0/18,centralus
,APM0014959,198.187.64.0/18,centralus
,APM0014976,198.187.64.0/18,centralus
,APM0014979,198.187.64.0/18,centralus
,APM0015147,198.187.64.0/18,centralus
,APM0015151,198.187.64.0/18,centralus
,APM0015416,198.187.64.0/18,centralus
,APM0015425,198.187.64.0/18,centralus
,APM0015478,198.187.64.0/18,centralus
,APM0015532,198.187.64.0/18,centralus
,APM0015535,198.187.64.0/18,centralus
,APM0015536,198.187.64.0/18,centralus
,APM0015694,198.187.64.0/18,centralus
,APM0015701,198.187.64.0/18,centralus
,APM0015719,198.187.64.0/18,centralus
,APM0015849,198.187.64.0/18,centralus
,apm0015867,198.187.64.0/18,centralus
,APM0015923,198.187.64.0/18,centralus
,APM0015931,198.187.64.0/18,centralus
,APM0015952,198.187.64.0/18,centralus
,APM0015967,198.187.64.0/18,centralus
,APM0015979,198.187.64.0/18,centralus
,APM0016059,198.187.64.0/18,centralus
,APM0016068,198.187.64.0/18,centralus
,APM0016077,198.187.64.0/18,centralus
,APM0016118,198.187.64.0/18,centralus
,APM0016168,198.187.64.0/18,centralus
,APM0016315,198.187.64.0/18,centralus
,APM0016318,198.187.64.0/18,centralus
,APM0016360,198.187.64.0/18,centralus
,APM0016387,198.187.64.0/18,centralus
,APM0016413,198.187.64.0/18,centralus
,APM0016572,198.187.64.0/18,centralus
,APM0016591,198.187.64.0/18,centralus
,APM0016765,198.187.64.0/18,centralus
,apm0016783,198.187.64.0/18,centralus
,APM0017058,198.187.64.0/18,centralus
,APM0017132,198.187.64.0/18,centralus
,APM0017166,198.187.64.0/18,centralus
,APM0017355,198.187.64.0/18,centralus
,APM0017390,198.187.64.0/18,centralus
,APM0017825,198.187.64.0/18,centralus
,APM0017960,198.187.64.0/18,centralus
,,204.99.0.0/17,centralus
,APM0001461,204.99.0.0/17,centralus
,APM0001629,204.99.0.0/17,centralus
,APM0001829,204.99.0.0/17,centralus
,APM0002712,204.99.0.0/17,centralus
,APM0003288,204.99.0.0/17,centralus
,APM0003729,204.99.0.0/17,centralus
,APM0005299,204.99.0.0/17,centralus
,APM0006045,204.99.0.0/17,centralus
,APM0007975,204.99.0.0/17,centralus
,APM0008014,204.99.0.0/17,centralus
,APM0008253,204.99.0.0/17,centralus
,APM0008294,204.99.0.0/17,centralus
,APM0008512,204.99.0.0/17,centralus
,APM0008905,204.99.0.0/17,centralus
,APM0009041,204.99.0.0/17,centralus
,APM0009085,204.99.0.0/17,centralus
,APM0009332,204.99.0.0/17,centralus
,apm0010890,204.99.0.0/17,centralus
,APM0010906,204.99.0.0/17,centralus
,APM0010931,204.99.0.0/17,centralus
,APM0012016,204.99.0.0/17,centralus
,APM0012511,204.99.0.0/17,centralus
,APM0012811,204.99.0.0/17,centralus
,APM0012882,204.99.0.0/17,centralus
,APM0012929,204.99.0.0/17,centralus
,APM0013406,204.99.0.0/17,centralus
,APM0013436,204.99.0.0/17,centralus
,APM0013445,204.99.0.0/17,centralus
,APM0013605,204.99.0.0/17,centralus
,APM0013664,204.99.0.0/17,centralus
,APM0014021,204.99.0.0/17,centralus
,APM0014554,204.99.0.0/17,centralus
,APM0014569,204.99.0.0/17,centralus
,APM0014608,204.99.0.0/17,centralus
,APM0014609,204.99.0.0/17,centralus
,APM0014690,204.99.0.0/17,centralus
,APM0014788,204.99.0.0/17,centralus
,APM0014791,204.99.0.0/17,centralus
,APM0014813,204.99.0.0/17,centralus
,APM0014818,204.99.0.0/17,centralus
,APM0014840,204.99.0.0/17,centralus
,APM0014871,204.99.0.0/17,centralus
,APM0014882,204.99.0.0/17,centralus
,APM0014959,204.99.0.0/17,centralus
,APM0014976,204.99.0.0/17,centralus
,APM0014979,204.99.0.0/17,centralus
,APM0015147,204.99.0.0/17,centralus
,APM0015151,204.99.0.0/17,centralus
,APM0015416,204.99.0.0/17,centralus
,APM0015425,204.99.0.0/17,centralus
,APM0015478,204.99.0.0/17,centralus
,APM0015532,204.99.0.0/17,centralus
,APM0015535,204.99.0.0/17,centralus
,APM0015536,204.99.0.0/17,centralus
,APM0015694,204.99.0.0/17,centralus
,APM0015701,204.99.0.0/17,centralus
,APM0015719,204.99.0.0/17,centralus
,APM0015849,204.99.0.0/17,centralus
,apm0015867,204.99.0.0/17,centralus
,APM0015923,204.99.0.0/17,centralus
,APM0015931,204.99.0.0/17,centralus
,APM0015952,204.99.0.0/17,centralus
,APM0015967,204.99.0.0/17,centralus
,APM0015979,204.99.0.0/17,centralus
,APM0016059,204.99.0.0/17,centralus
,APM0016068,204.99.0.0/17,centralus
,APM0016077,204.99.0.0/17,centralus
,APM0016118,204.99.0.0/17,centralus
,APM0016168,204.99.0.0/17,centralus
,APM0016315,204.99.0.0/17,centralus
,APM0016318,204.99.0.0/17,centralus
,APM0016360,204.99.0.0/17,centralus
,APM0016387,204.99.0.0/17,centralus
,APM0016413,204.99.0.0/17,centralus
,APM0016572,204.99.0.0/17,centralus
,APM0016591,204.99.0.0/17,centralus
,APM0016765,204.99.0.0/17,centralus
,apm0016783,204.99.0.0/17,centralus
,APM0017058,204.99.0.0/17,centralus
,APM0017132,204.99.0.0/17,centralus
,APM0017166,204.99.0.0/17,centralus
,APM0017355,204.99.0.0/17,centralus
,APM0017390,204.99.0.0/17,centralus
,APM0017825,204.99.0.0/17,centralus
,APM0017960,204.99.0.0/17,centralus
,,206.213.0.0/16,centralus
,APM0001461,206.213.0.0/16,centralus
,APM0001629,206.213.0.0/16,centralus
,APM0001829,206.213.0.0/16,centralus
,APM0002712,206.213.0.0/16,centralus
,APM0003288,206.213.0.0/16,centralus
,APM0003729,206.213.0.0/16,centralus
,APM0005299,206.213.0.0/16,centralus
,APM0006045,206.213.0.0/16,centralus
,APM0007975,206.213.0.0/16,centralus
,APM0008014,206.213.0.0/16,centralus
,APM0008253,206.213.0.0/16,centralus
,APM0008294,206.213.0.0/16,centralus
,APM0008512,206.213.0.0/16,centralus
,APM0008905,206.213.0.0/16,centralus
,APM0009041,206.213.0.0/16,centralus
,APM0009085,206.213.0.0/16,centralus
,APM0009332,206.213.0.0/16,centralus
,apm0010890,206.213.0.0/16,centralus
,APM0010906,206.213.0.0/16,centralus
,APM0010931,206.213.0.0/16,centralus
,APM0012016,206.213.0.0/16,centralus
,APM0012511,206.213.0.0/16,centralus
,APM0012811,206.213.0.0/16,centralus
,APM0012882,206.213.0.0/16,centralus
,APM0012929,206.213.0.0/16,centralus
,APM0013406,206.213.0.0/16,centralus
,APM0013436,206.213.0.0/16,centralus
,APM0013445,206.213.0.0/16,centralus
,APM0013605,206.213.0.0/16,centralus
,APM0013664,206.213.0.0/16,centralus
,APM0014021,206.213.0.0/16,centralus
,APM0014554,206.213.0.0/16,centralus
,APM0014569,206.213.0.0/16,centralus
,APM0014608,206.213.0.0/16,centralus
,APM0014609,206.213.0.0/16,centralus
,APM0014690,206.213.0.0/16,centralus
,APM0014788,206.213.0.0/16,centralus
,APM0014791,206.213.0.0/16,centralus
,APM0014813,206.213.0.0/16,centralus
,APM0014818,206.213.0.0/16,centralus
,APM0014840,206.213.0.0/16,centralus
,APM0014871,206.213.0.0/16,centralus
,APM0014882,206.213.0.0/16,centralus
,APM0014959,206.213.0.0/16,centralus
,APM0014976,206.213.0.0/16,centralus
,APM0014979,206.213.0.0/16,centralus
,APM0015147,206.213.0.0/16,centralus
,APM0015151,206.213.0.0/16,centralus
,APM0015416,206.213.0.0/16,centralus
,APM0015425,206.213.0.0/16,centralus
,APM0015478,206.213.0.0/16,centralus
,APM0015532,206.213.0.0/16,centralus
,APM0015535,206.213.0.0/16,centralus
,APM0015536,206.213.0.0/16,centralus
,APM0015694,206.213.0.0/16,centralus
,APM0015701,206.213.0.0/16,centralus
,APM0015719,206.213.0.0/16,centralus
,APM0015849,206.213.0.0/16,centralus
,apm0015867,206.213.0.0/16,centralus
,APM0015923,206.213.0.0/16,centralus
,APM0015931,206.213.0.0/16,centralus
,APM0015952,206.213.0.0/16,centralus
,APM0015967,206.213.0.0/16,centralus
,APM0015979,206.213.0.0/16,centralus
,APM0016059,206.213.0.0/16,centralus
,APM0016068,206.213.0.0/16,centralus
,APM0016077,206.213.0.0/16,centralus
,APM0016118,206.213.0.0/16,centralus
,APM0016168,206.213.0.0/16,centralus
,APM0016315,206.213.0.0/16,centralus
,APM0016318,206.213.0.0/16,centralus
,APM0016360,206.213.0.0/16,centralus
,APM0016387,206.213.0.0/16,centralus
,APM0016413,206.213.0.0/16,centralus
,APM0016572,206.213.0.0/16,centralus
,APM0016591,206.213.0.0/16,centralus
,APM0016765,206.213.0.0/16,centralus
,apm0016783,206.213.0.0/16,centralus
,APM0017058,206.213.0.0/16,centralus
,APM0017132,206.213.0.0/16,centralus
,APM0017166,206.213.0.0/16,centralus
,APM0017355,206.213.0.0/16,centralus
,APM0017390,206.213.0.0/16,centralus
,APM0017825,206.213.0.0/16,centralus
,APM0017960,206.213.0.0/16,centralus
,APM0014813,3.128.162.14/32,centralus
,APM0014813,3.13.111.127/32,centralus
,APM0014813,3.130.184.210/32,centralus
,APM0014871,52.206.130.59/32,centralus
,APM0014871,52.206.132.240/32,centralus
,APM0014871,52.206.133.183/32,centralus
,,ApiManagement,centralus
,APM0000000,ApiManagement,centralus
,APM0001385,ApiManagement,centralus
,APM0001447,ApiManagement,centralus
,APM0001461,ApiManagement,centralus
,APM0001629,ApiManagement,centralus
,APM0001829,ApiManagement,centralus
,APM0002550,ApiManagement,centralus
,APM0002712,ApiManagement,centralus
,APM0003288,ApiManagement,centralus
,APM0003729,ApiManagement,centralus
,APM0005299,ApiManagement,centralus
,APM0006045,ApiManagement,centralus
,APM0007588,ApiManagement,centralus
,APM0007975,ApiManagement,centralus
,APM0008014,ApiManagement,centralus
,APM0008253,ApiManagement,centralus
,APM0008294,ApiManagement,centralus
,APM0008512,ApiManagement,centralus
,APM0008675,ApiManagement,centralus
,APM0008905,ApiManagement,centralus
,APM0009041,ApiManagement,centralus
,APM0009085,ApiManagement,centralus
,APM0009112,ApiManagement,centralus
,APM0009332,ApiManagement,centralus
,APM0009775,ApiManagement,centralus
,APM0010174,ApiManagement,centralus
,APM0010333,ApiManagement,centralus
,APM0010765,ApiManagement,centralus
,apm0010890,ApiManagement,centralus
,APM0010906,ApiManagement,centralus
,APM0010931,ApiManagement,centralus
,APM0012016,ApiManagement,centralus
,APM0012511,ApiManagement,centralus
,APM0012811,ApiManagement,centralus
,APM0012882,ApiManagement,centralus
,APM0012929,ApiManagement,centralus
,APM0013119,ApiManagement,centralus
,APM0013406,ApiManagement,centralus
,APM0013436,ApiManagement,centralus
,APM0013445,ApiManagement,centralus
,APM0013605,ApiManagement,centralus
,APM0013664,ApiManagement,centralus
,APM0013676,ApiManagement,centralus
,APM0013875,ApiManagement,centralus
,APM0013885,ApiManagement,centralus
,APM0014021,ApiManagement,centralus
,APM0014554,ApiManagement,centralus
,APM0014569,ApiManagement,centralus
,APM0014608,ApiManagement,centralus
,APM0014609,ApiManagement,centralus
,APM0014690,ApiManagement,centralus
,APM0014788,ApiManagement,centralus
,APM0014791,ApiManagement,centralus
,APM0014813,ApiManagement,centralus
,APM0014818,ApiManagement,centralus
,APM0014828,ApiManagement,centralus
,APM0014840,ApiManagement,centralus
,APM0014871,ApiManagement,centralus
,APM0014882,ApiManagement,centralus
,APM0014959,ApiManagement,centralus
,APM0014976,ApiManagement,centralus
,APM0014979,ApiManagement,centralus
,APM0015147,ApiManagement,centralus
,APM0015151,ApiManagement,centralus
,APM0015416,ApiManagement,centralus
,APM0015425,ApiManagement,centralus
,APM0015478,ApiManagement,centralus
,APM0015532,ApiManagement,centralus
,APM0015535,ApiManagement,centralus
,APM0015536,ApiManagement,centralus
,APM0015677,ApiManagement,centralus
,APM0015694,ApiManagement,centralus
,APM0015701,ApiManagement,centralus
,APM0015719,ApiManagement,centralus
,APM0015849,ApiManagement,centralus
,apm0015867,ApiManagement,centralus
,APM0015923,ApiManagement,centralus
,APM0015931,ApiManagement,centralus
,APM0015952,ApiManagement,centralus
,APM0015967,ApiManagement,centralus
,APM0015979,ApiManagement,centralus
,APM0016059,ApiManagement,centralus
,APM0016068,ApiManagement,centralus
,APM0016077,ApiManagement,centralus
,APM0016118,ApiManagement,centralus
,APM0016168,ApiManagement,centralus
,APM0016256,ApiManagement,centralus
,APM0016315,ApiManagement,centralus
,APM0016318,ApiManagement,centralus
,APM0016360,ApiManagement,centralus
,APM0016387,ApiManagement,centralus
,APM0016413,ApiManagement,centralus
,APM0016572,ApiManagement,centralus
,APM0016591,ApiManagement,centralus
,APM0016765,ApiManagement,centralus
,apm0016783,ApiManagement,centralus
,APM0017007,ApiManagement,centralus
,APM0017058,ApiManagement,centralus
,APM0017132,ApiManagement,centralus
,APM0017166,ApiManagement,centralus
,APM0017295,ApiManagement,centralus
,APM0017355,ApiManagement,centralus
,APM0017390,ApiManagement,centralus
,APM0017637,ApiManagement,centralus
,APM0017825,ApiManagement,centralus
,APM0017960,ApiManagement,centralus
,,AppService,centralus
,APM0000000,AppService,centralus
,APM0001385,AppService,centralus
,APM0001447,AppService,centralus
,APM0001461,AppService,centralus
,APM0001629,AppService,centralus
,APM0001829,AppService,centralus
,APM0002550,AppService,centralus
,APM0002712,AppService,centralus
,APM0003288,AppService,centralus
,APM0003729,AppService,centralus
,APM0005299,AppService,centralus
,APM0006045,AppService,centralus
,APM0007588,AppService,centralus
,APM0007975,AppService,centralus
,APM0008014,AppService,centralus
,APM0008253,AppService,centralus
,APM0008294,AppService,centralus
,APM0008512,AppService,centralus
,APM0008675,AppService,centralus
,APM0008905,AppService,centralus
,APM0009041,AppService,centralus
,APM0009085,AppService,centralus
,APM0009112,AppService,centralus
,APM0009332,AppService,centralus
,APM0009775,AppService,centralus
,APM0010174,AppService,centralus
,APM0010333,AppService,centralus
,APM0010765,AppService,centralus
,apm0010890,AppService,centralus
,APM0010906,AppService,centralus
,APM0010931,AppService,centralus
,APM0012016,AppService,centralus
,APM0012511,AppService,centralus
,APM0012811,AppService,centralus
,APM0012882,AppService,centralus
,APM0012929,AppService,centralus
,APM0013119,AppService,centralus
,APM0013406,AppService,centralus
,APM0013436,AppService,centralus
,APM0013445,AppService,centralus
,APM0013605,AppService,centralus
,APM0013664,AppService,centralus
,APM0013676,AppService,centralus
,APM0013875,AppService,centralus
,APM0013885,AppService,centralus
,APM0014021,AppService,centralus
,APM0014554,AppService,centralus
,APM0014569,AppService,centralus
,APM0014608,AppService,centralus
,APM0014609,AppService,centralus
,APM0014690,AppService,centralus
,APM0014788,AppService,centralus
,APM0014791,AppService,centralus
,APM0014813,AppService,centralus
,APM0014818,AppService,centralus
,APM0014840,AppService,centralus
,APM0014871,AppService,centralus
,APM0014882,AppService,centralus
,APM0014959,AppService,centralus
,APM0014976,AppService,centralus
,APM0014979,AppService,centralus
,APM0015147,AppService,centralus
,APM0015151,AppService,centralus
,APM0015416,AppService,centralus
,APM0015425,AppService,centralus
,APM0015478,AppService,centralus
,APM0015532,AppService,centralus
,APM0015535,AppService,centralus
,APM0015536,AppService,centralus
,APM0015677,AppService,centralus
,APM0015694,AppService,centralus
,APM0015701,AppService,centralus
,APM0015719,AppService,centralus
,APM0015849,AppService,centralus
,apm0015867,AppService,centralus
,APM0015923,AppService,centralus
,APM0015931,AppService,centralus
,APM0015952,AppService,centralus
,APM0015967,AppService,centralus
,APM0015979,AppService,centralus
,APM0016059,AppService,centralus
,APM0016068,AppService,centralus
,APM0016077,AppService,centralus
,APM0016118,AppService,centralus
,APM0016168,AppService,centralus
,APM0016256,AppService,centralus
,APM0016315,AppService,centralus
,APM0016318,AppService,centralus
,APM0016360,AppService,centralus
,APM0016387,AppService,centralus
,APM0016413,AppService,centralus
,APM0016572,AppService,centralus
,APM0016591,AppService,centralus
,APM0016765,AppService,centralus
,apm0016783,AppService,centralus
,APM0017007,AppService,centralus
,APM0017058,AppService,centralus
,APM0017132,AppService,centralus
,APM0017166,AppService,centralus
,APM0017295,AppService,centralus
,APM0017355,AppService,centralus
,APM0017390,AppService,centralus
,APM0017637,AppService,centralus
,APM0017825,AppService,centralus
,APM0017960,AppService,centralus
,,AzureActiveDirectory,centralus
,APM0000000,AzureActiveDirectory,centralus
,APM0001385,AzureActiveDirectory,centralus
,APM0001447,AzureActiveDirectory,centralus
,APM0001461,AzureActiveDirectory,centralus
,APM0001629,AzureActiveDirectory,centralus
,APM0001829,AzureActiveDirectory,centralus
,APM0002550,AzureActiveDirectory,centralus
,APM0002712,AzureActiveDirectory,centralus
,APM0003288,AzureActiveDirectory,centralus
,APM0003729,AzureActiveDirectory,centralus
,APM0005299,AzureActiveDirectory,centralus
,APM0006045,AzureActiveDirectory,centralus
,APM0007588,AzureActiveDirectory,centralus
,APM0007975,AzureActiveDirectory,centralus
,APM0008014,AzureActiveDirectory,centralus
,APM0008253,AzureActiveDirectory,centralus
,APM0008294,AzureActiveDirectory,centralus
,APM0008512,AzureActiveDirectory,centralus
,APM0008675,AzureActiveDirectory,centralus
,APM0008905,AzureActiveDirectory,centralus
,APM0009041,AzureActiveDirectory,centralus
